r,g,b,image_id,subject_name,hex,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,NoCompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfFace.scalar,RightwardCropOfFace.scalar,MarginAboveTheFace.scalar,MarginBelowTheFace.scalar,HeadPoseYawFrontal.scalar,HeadPosePitchFrontal.scalar,HeadPoseRollFrontal.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,magface,lum,hue,lum_std,hue_std,red,green,blue,red_std,green_std,blue_std,age,gender,race,emotion,skintone
1.674.000.523,13.313.454.727,12.017.343.761,003_09.jpg,3,#a78578,23,86,81,82,98,100,100,88,99,100,100,100,100,96,100,100,86,58,5,100,100,97,84,67,98,100,35,100,2.776.543.562.977.930,659.484.629.624.583,4.805.818.222.224.660,5.175.481.488.931.660,3.959.099.251.832.420,0.7377445472725547,0.5938916291242902,0.5355923509080142,0.0515624617092203,0.040420627691487,0.0471360568724709,33.0,f,white,neutral,1
17.932.923.494,14.382.668.332,12.542.811.309,115_09.jpg,115,#b3907d,49,93,67,88,100,100,100,87,100,100,100,100,100,96,98,100,96,60,5,100,100,100,66,52,100,100,97,100,28.820.646.092.426.700,6.515.796.338.882.180,5.520.608.668.513.860,481.280.972.180.845,2.356.957.931.617.920,0.7189133224236637,0.5864440367093268,0.4887903538553817,0.0423746097936342,0.0558246780052051,0.0592205295707455,26.0,m,black,angry,4
1.690.144.283,13.556.639.292,11.828.543.272,115_08.jpg,115,#a98876,86,87,92,79,99,100,100,87,100,100,100,100,100,96,100,100,100,53,5,100,100,100,54,100,100,100,98,100,3.026.502.967.488.380,6.480.605.608.676.680,5.730.046.450.122.740,5.675.310.418.319.930,2.074.098.208.667.830,0.7397896012968167,0.588422638998939,0.4968921226887824,0.0550710850313906,0.0594478044306117,0.073241335874679,25.0,m,white,neutral,4
1.632.152.019,12.962.302.641,1.123.630.292,115_03.jpg,115,#a38270,86,87,92,71,96,100,100,85,100,100,100,100,100,96,100,100,100,49,4,100,100,98,98,100,100,100,98,100,3.039.632.013.237.950,6.127.218.063.909.430,5.729.666.777.525.190,5.656.139.633.428.060,2.733.707.818.537.580,0.701422157088622,0.5513761136116995,0.4604391822701539,0.0583507453781131,0.0528817888703702,0.0681592235905337,25.0,m,latino hispanic,neutral,4
18.140.581.949,14.923.719.303,13.016.077.677,115_02.jpg,115,#b59582,44,90,57,92,100,100,100,87,100,100,100,100,99,96,99,100,97,56,4,100,100,97,98,50,98,99,94,100,295.866.396.769.628,6.689.196.203.043.270,5.819.543.891.000.680,46.859.730.372.444.600,3.546.535.305.803.550,0.7364666965888895,0.6115771768218728,0.4994077385596392,0.0487137468451143,0.0528961470481324,0.0483082629264959,32.0,m,white,sad,4
18.586.392.221,15.278.511.611,1.334.721.924,115_07.jpg,115,#ba9985,44,90,53,94,99,100,100,88,100,100,100,100,99,96,97,100,97,59,5,100,100,100,61,47,100,100,95,100,29.440.462.213.891.900,6.764.828.213.898.290,5.851.736.067.156.800,3.480.614.170.808.320,4.496.386.812.555.460,0.7593292933598668,0.6124817135879259,0.5377676940152559,0.034765203638883,0.0411088743098808,0.0500741215502823,30.0,m,white,sad,4
1.785.511.489,1.431.801.011,12.491.679.688,115_04.jpg,115,#b38f7d,42,92,72,88,100,100,100,87,99,100,100,37,99,96,100,100,97,54,4,100,100,98,98,55,99,100,96,100,2.815.740.505.386.590,63.000.068.507.335.200,57.164.099.055.972.400,50.486.866.969.130.700,2.252.444.377.800.250,0.7091359889547345,0.568315240853778,0.4760450977802233,0.0556261839709358,0.057853094164694,0.0575979242214414,26.0,m,latino hispanic,sad,4
15.675.361.447,12.685.434.363,11.836.332.657,143_03.jpg,143,#9d7f76,63,83,85,60,96,100,100,84,100,100,100,100,100,96,99,100,93,54,6,100,100,89,91,100,100,100,97,100,28.624.802.618.038.400,6.030.470.150.020.270,3.966.902.833.765.790,5.146.739.202.788.110,5.332.264.697.128.290,0.6726123195796244,0.5408044953163238,0.515306581579387,0.0559573449331583,0.054086625454369,0.0563462645263958,27.0,m,white,neutral,1
15.913.186.465,12.819.339.335,120.428.554,143_08.jpg,143,#9f8078,79,86,77,67,91,100,100,83,100,100,100,100,100,96,100,100,99,53,5,100,100,99,81,99,99,99,44,100,2.922.033.307.675.680,5.868.576.004.776.050,4.002.046.830.836.000,4.945.892.146.280.270,4.005.307.276.290.540,0.6829021589911286,0.5407503646612319,0.5064743007627668,0.053513177202685,0.0431323648645494,0.0575518012030561,30.0,m,white,neutral,1
15.580.540.907,12.696.750.435,10.914.733.524,087_07.jpg,87,#9c7f6d,23,88,86,60,95,100,100,82,99,100,100,100,100,96,96,100,93,62,3,100,100,100,95,43,100,100,38,100,2.647.945.077.571.750,57.576.454.503.494.600,5.877.751.054.034.150,24.159.501.714.829.900,9.949.506.539.241.280,0.6383429831671528,0.5137631178990189,0.4275756827359052,0.0309661106643504,0.0308338544605786,0.0300219341679831,32.0,f,asian,neutral,5
15.793.561.487,12.883.312.113,11.111.410.634,087_09.jpg,87,#9e816f,26,86,83,58,91,100,100,81,93,100,100,100,100,96,97,100,93,66,3,100,100,100,95,48,99,99,28,100,26.785.758.261.867.100,5.530.568.585.671.980,5.754.718.015.633.920,5.484.680.437.248.250,2.915.077.522.574.360,0.6113440339110094,0.4894557561127162,0.414088405211073,0.0586978440449345,0.0486064007614671,0.0550875249439252,33.0,f,asian,happy,5
15.918.846.928,13.033.280.705,11.406.129.517,087_08.jpg,87,#9f8272,84,76,72,54,81,100,100,80,81,100,100,100,100,96,100,100,100,64,3,100,100,100,90,100,99,100,12,100,27.563.864.126.479.200,55.363.576.480.832.500,57.376.839.004.388.500,52.628.807.479.055.500,3.024.014.136.196.240,0.6087780747653836,0.49908642450345,0.4120476580161794,0.0549308920413915,0.0545173084064795,0.0466065248362436,34.0,m,asian,happy,5
15.834.059.064,13.022.380.072,11.420.915.637,087_03.jpg,87,#9e8272,76,79,81,56,83,100,100,81,65,100,100,100,100,96,100,100,100,67,4,100,100,98,96,100,100,100,96,100,28.491.310.932.136.300,557.244.167.269.872,57.920.929.450.760.000,6.054.328.166.658.390,4.333.409.181.806.040,0.6244800746765347,0.4989771615634068,0.4337543462037284,0.0595030214542517,0.0623193951086696,0.065051307586228,33.0,m,asian,neutral,5
18.465.781.224,15.225.820.822,13.377.030.743,020_02.jpg,20,#b99886,58,89,63,88,100,100,100,85,100,100,100,100,100,96,96,100,97,67,4,100,100,98,98,54,100,100,96,100,2.834.984.035.191.300,6.691.106.009.815.240,5.524.474.735.554.070,3.923.493.637.808.960,13.236.439.191.151.300,0.7570953595174874,0.6051472813962856,0.5210142794447808,0.0334750816551801,0.0360889319731824,0.0440341632392126,42.0,f,latino hispanic,angry,3
18.000.810.168,14.327.992.146,12.567.024.904,020_09.jpg,20,#b48f7e,55,91,83,84,100,100,100,86,100,100,100,35,100,94,100,100,97,65,4,100,100,99,84,62,100,100,19,100,2.832.087.349.320.430,6.517.974.553.352.550,5.245.888.198.378.070,2.933.289.450.448.640,6.762.964.952.390.550,0.7454669607119023,0.5793149912704935,0.4893943551256532,0.023236008864671,0.036272935676947,0.0221507405886254,30.0,f,latino hispanic,surprise,3
18.062.523.821,14.495.042.395,12.772.864.363,020_07.jpg,20,#b59180,59,89,85,84,99,100,100,85,100,100,100,100,100,90,97,100,96,63,4,100,100,99,94,58,100,100,14,100,28.843.240.846.095.100,6.446.588.748.599.930,5.165.337.724.537.410,1.706.349.196.650.550,7.572.916.642.426.110,0.7502634273181693,0.557448120558726,0.4885617366858801,0.0111070399869347,0.0198616683476599,0.029289591536095,44.0,f,latino hispanic,happy,3
17.498.613.959,1.386.646.819,12.454.697.962,020_08.jpg,20,#af8b7d,81,69,92,75,97,100,100,85,99,100,100,100,100,89,100,100,100,62,5,100,100,99,84,100,100,100,8,100,28.971.781.991.855.400,6.733.631.593.907.560,5.220.350.979.339.130,6.456.852.927.658.590,6.215.312.672.267.460,0.7426499333200856,0.6107047896499334,0.5239321314919603,0.0647899082607515,0.0685259170357597,0.0963428924788419,24.0,f,latino hispanic,happy,3
18.470.402.802,14.945.617.643,1.317.910.235,020_04.jpg,20,#b99584,54,89,59,88,100,100,100,86,100,100,100,100,100,96,97,100,97,67,5,100,100,96,95,58,100,100,97,100,2.787.785.945.152.840,6.862.400.354.004.430,5.485.347.962.253.980,13.058.827.670.317.700,10.058.483.957.676.600,0.7771831722800973,0.6105468207343571,0.5328917918050258,0.0194143433677165,0.0171990589140438,0.0294101399220898,29.0,m,asian,happy,3
17.414.508.501,13.785.366.228,12.203.420.683,020_03.jpg,20,#ae8a7a,69,68,93,77,95,100,100,84,99,100,100,100,100,96,100,100,100,61,4,100,100,99,93,100,100,100,99,100,29.030.721.394.615.600,6.571.344.234.391.100,4.764.029.446.006.950,6.663.163.647.694.020,2.566.246.478.544.350,0.7353495985903531,0.590869691726126,0.529679431403438,0.0666643800532589,0.0751814956293513,0.0953438399658174,26.0,m,latino hispanic,neutral,3
1.819.525.957,14.753.811.793,13.257.534.891,101_04.jpg,101,#b69485,59,90,77,77,100,100,100,86,99,100,100,100,96,97,99,100,93,61,6,100,100,96,68,57,93,93,90,100,2.936.028.888.007.810,644.195.915.734.597,4.856.261.839.040.440,206.703.116.300.643,9.024.051.174.501.980,0.7272595121446269,0.5840770803777425,0.5152761651557034,0.025949292771052,0.0145195830679061,0.0311097323504345,23.0,m,white,fear,2
16.151.504.267,12.713.934.531,11.290.594.829,101_08.jpg,101,#a27f71,91,90,93,56,92,100,100,83,100,100,100,100,98,96,100,100,98,59,6,100,100,99,38,100,97,100,62,100,3.134.710.837.002.960,6.378.531.981.321.870,4.608.243.804.994.000,8.411.751.247.895.910,31.221.966.581.535.200,0.6953758663159254,0.5685892991799592,0.498867931877569,0.0976730235487778,0.0850692088835326,0.099892842299515,32.0,m,white,sad,2
1.630.749.084,12.938.581.824,11.377.677.143,101_03.jpg,101,#a38172,90,89,92,58,93,100,100,83,100,100,100,100,100,97,100,100,99,59,7,100,100,93,69,100,99,100,96,100,3.140.188.066.035.850,631.918.292.781.866,4.916.174.781.439.090,858.883.268.906.992,6.013.788.948.848.080,0.6933127558373,0.5731869684387139,0.5059417408729024,0.0958300797008839,0.0868479264089717,0.0964971436316412,31.0,m,white,neutral,2
17.847.475.129,1.440.167.549,12.792.797.719,101_02.jpg,101,#b29080,58,89,76,85,100,100,100,86,99,100,100,100,98,96,97,100,95,63,5,100,100,98,87,51,97,97,86,100,28.462.091.029.257.700,658.341.781.776.907,5.261.272.855.556.210,4.844.789.857.941.740,4.217.505.808.191.420,0.7342333723928172,0.5953309434184627,0.5266825137630372,0.0458843878625849,0.0569244653958083,0.0639686252293881,47.0,m,white,disgust,2
18.050.860.853,14.575.066.379,13.004.766.844,101_09.jpg,101,#b59282,48,91,87,75,100,100,100,86,99,100,100,100,94,96,96,100,92,60,5,100,100,99,45,57,92,93,96,100,2.902.648.628.803.560,6.366.652.598.243.860,5.071.707.669.572.170,4.159.285.516.812.870,625.395.509.172.404,0.698088214460274,0.5738853567507706,0.4957281462280847,0.059570751157366,0.0403060516408459,0.0363512545948663,23.0,m,white,fear,2
17.649.896.665,14.102.261.898,1.265.749.756,101_07.jpg,101,#b08d7f,53,88,85,80,100,100,100,86,100,100,100,100,97,96,97,100,94,64,5,100,100,100,61,47,94,95,83,100,28.859.411.183.744.800,6.360.941.632.654.020,4.830.071.590.733.690,6.268.028.237.706.150,4.655.760.953.843.940,0.715804528545082,0.5411223622469088,0.5140466040376732,0.0584631118199638,0.0343390216447393,0.0647946637770876,48.0,m,white,happy,2
17.872.745.939,13.980.964.541,12.589.841.261,136_03.jpg,136,#b38c7e,80,83,92,85,83,100,100,81,100,100,100,100,100,97,100,100,100,60,4,100,100,100,93,100,99,100,85,100,3.114.173.426.206.520,6.309.048.417.651.530,4.592.451.666.560.550,2.584.948.796.526.650,7.017.694.175.187.810,0.7309043890363784,0.5602624733324346,0.4979186167939004,0.0528517506746938,0.0280058797067959,0.0269726089687612,34.0,f,white,neutral,1
18.715.760.383,14.622.173.846,13.101.886.676,136_02.jpg,136,#bb9283,49,92,86,92,93,100,100,83,100,100,100,100,100,96,96,100,99,60,3,100,100,100,96,61,99,99,74,100,28.307.616.834.717.600,652.211.441.646.271,5.009.513.112.958.340,10.599.954.236.890.700,8.187.558.818.946.090,0.7430536228296577,0.5737344835161712,0.5086317776072183,0.019140064144994,0.0137641899376541,0.0209408639882185,31.0,f,latino hispanic,sad,1
18.031.865.399,14.085.434.855,12.693.192.618,136_08.jpg,136,#b48d7f,88,85,86,85,82,100,100,81,100,100,100,100,100,96,100,100,100,59,3,100,100,100,80,100,99,100,26,100,3.090.387.672.669.600,646.647.083.962.017,4.852.525.177.971.560,2.703.931.607.613.420,6.505.559.960.129.640,0.7225661534925405,0.579218290843853,0.5101168450573808,0.0419478401929324,0.0255367550935625,0.0321805318877977,33.0,f,white,happy,1
18.431.479.137,14.477.892.639,12.971.629.161,136_09.jpg,136,#b89182,52,92,87,87,97,100,100,83,100,100,100,100,100,96,99,100,99,57,3,100,100,100,94,65,98,99,44,100,2.904.084.414.261.730,6.597.168.490.427.290,4.943.465.418.540.970,22.854.075.071.773.400,4.244.493.760.753.850,0.7445284395474999,0.5901716188936329,0.5144117070761907,0.0218673923541353,0.0439771832738662,0.029292008638958,27.0,f,white,happy,1
19.229.646.757,15.343.707.791,13.822.803.965,136_04.jpg,136,#c0998a,56,88,80,93,98,100,100,83,99,100,100,100,100,96,99,100,99,59,3,100,100,100,97,65,99,99,67,100,29.353.159.309.216.100,6.784.806.003.875.210,5.272.568.115.731.200,15.012.760.918.268.800,430.123.602.243.501,0.7681801181536263,0.6136119127287377,0.5480954946390505,0.0148877118650367,0.0124263403482065,0.0087075843952054,26.0,f,white,fear,1
1.823.832.797,14.171.038.965,12.724.044.987,136_07.jpg,136,#b68e7f,49,91,89,90,92,100,100,82,100,100,100,100,100,96,98,100,98,59,3,100,100,100,94,58,99,99,33,100,28.536.259.315.492.800,641.925.736.143.458,497.254.563.430.616,29.569.529.581.444.300,4.852.961.114.468.080,0.7273168039046106,0.5793333096854705,0.5082223160212518,0.0313605043012555,0.0309737864311985,0.0352533041750158,31.0,f,latino hispanic,neutral,1
12.791.521.879,9.722.866.883,8.125.174.157,114_04.jpg,114,#806151,62,91,74,18,67,100,100,75,100,100,100,100,100,96,99,100,100,76,9,100,100,66,71,48,100,100,75,100,31.146.411.454.983.800,4.337.254.798.128.270,5.266.336.049.721.520,454.587.360.271.894,10.518.713.318.900.100,0.4963666054482673,0.3731783000730426,0.2968334938727416,0.0465062532491058,0.0344166069861538,0.0308442374939389,28.0,m,black,sad,8
11.291.701.831,8.446.235.408,6.973.267.645,114_03.jpg,114,#715446,95,90,83,12,52,99,100,70,100,100,100,100,100,97,100,100,100,73,11,100,100,42,68,100,100,100,98,100,32.442.348.016.839.300,4.070.830.205.724.440,508.445.373.768.477,6.147.325.623.156.800,10.010.525.270.888.700,0.4462142833180464,0.3385619815499334,0.2775875882730849,0.0774399114653648,0.0513732266024509,0.0338407381490167,27.0,m,black,neutral,8
11.403.587.836,8.445.007.657,7.003.476.263,114_08.jpg,114,#725446,95,92,79,13,59,100,100,71,99,100,100,100,100,84,100,100,100,72,11,100,100,82,30,100,100,100,92,100,30.983.142.025.642.700,3.734.462.995.341.680,4.982.714.443.685.680,5.627.970.050.000.200,15.861.680.513.681.300,0.4486754305526635,0.3226365304106656,0.2713199733317809,0.0725912514022318,0.0494875561882619,0.0482718674038943,28.0,m,black,neutral,8
12.039.880.167,9.091.671.958,763.589.443,114_09.jpg,114,#785b4c,65,91,78,15,66,100,100,73,99,100,100,100,100,86,99,100,99,71,8,100,100,93,39,50,100,100,82,100,3.030.190.327.452.070,3.986.041.571.850.450,51.573.338.164.231.800,43.346.796.381.174.200,11.438.100.903.742.900,0.460329289848043,0.3548731554052876,0.2762901341175008,0.0472505650313336,0.0338326036939994,0.0260949875209095,28.0,m,black,neutral,8
18.059.471.057,14.925.799.107,13.890.253.087,139_03.jpg,139,#b5958b,87,83,86,89,100,100,100,87,99,100,100,100,100,97,100,100,99,55,4,100,100,98,97,98,98,99,95,100,294.498.031.089.596,6.667.112.505.640.340,44.005.657.063.074.500,47.169.849.164.932.100,3.812.245.352.812.920,0.7459084257835344,0.6077756435895552,0.560668580597443,0.0415327817642235,0.0430725285621853,0.0433826236928104,32.0,f,white,neutral,1
19.238.019.595,16.183.257,15.033.338.165,139_02.jpg,139,#c0a296,34,89,79,97,99,100,100,86,99,100,100,100,100,96,99,100,95,57,3,100,100,99,99,47,92,91,84,100,2.742.102.625.241.380,703.973.737.453.684,4.556.564.627.893.710,0.5425596464633432,6.788.206.801.518.300,0.7733371554666358,0.6532103632733257,0.6130290515663508,0.014673418179292,0.007530480126152,0.0087618798633615,30.0,f,white,sad,1
18.943.865.459,15.680.388.844,14.367.360.548,139_04.jpg,139,#bd9d90,62,91,84,94,100,100,100,86,98,100,100,100,100,96,100,100,97,56,3,100,100,98,99,58,97,100,84,100,28.382.923.411.258.800,6.810.481.417.374.050,4.708.230.489.297.950,6.183.504.219.669.390,3.303.266.194.509.710,0.7492872029239881,0.6269572204408911,0.5726440621417701,0.0707173975213502,0.0667487484215852,0.0650796976143686,27.0,f,white,fear,1
18.871.803.559,15.742.462.419,14.530.456.235,139_07.jpg,139,#bd9d91,35,91,81,95,100,100,100,86,99,100,100,100,98,87,97,99,94,57,3,100,100,100,98,42,96,96,26,100,2.867.929.908.834.080,6.745.765.203.752.050,47.402.519.710.045.100,3.871.997.500.461.740,2.591.094.294.213.910,0.7443692827301454,0.6241763629964948,0.5653366415877299,0.0378927389205169,0.0386328534376097,0.0404873470932103,30.0,f,white,happy,1
18.614.223.641,15.371.941.617,14.065.810.447,139_09.jpg,139,#ba9a8d,56,93,82,93,100,100,100,85,99,100,100,100,99,86,99,100,97,54,3,100,100,100,96,53,96,99,22,100,28.832.512.292.459.600,6.784.998.333.992.590,4.631.182.829.300.430,3.202.212.095.912.290,21.617.634.566.411.900,0.7497981376136372,0.6210228339710464,0.5781758908975083,0.0290161863152725,0.0406161440620493,0.0345006610577819,29.0,f,white,happy,1
17.533.351.069,14.385.465.244,13.364.933.805,139_08.jpg,139,#af9086,91,85,91,83,98,100,100,86,100,100,100,100,100,84,100,100,99,50,4,100,100,99,95,99,97,100,13,100,30.935.299.990.269.800,6.626.394.704.024.820,4.385.660.725.331.870,4.479.973.729.528.920,6.497.970.359.479.580,0.7460152415369339,0.6127587335140514,0.5633196110315262,0.032703453049852,0.0462111280177845,0.0487620827267767,34.0,f,white,happy,1
16.923.380.235,13.809.020.633,12.193.543.184,086_08.jpg,86,#a98a7a,85,78,88,75,95,100,100,84,99,100,100,100,100,96,100,100,100,59,4,100,100,100,87,100,99,100,13,100,2.948.900.058.305.280,6.371.968.665.133.900,56.054.651.494.775.700,576.469.125.162.544,377.460.380.195.294,0.7054081613426483,0.5743586981050663,0.5024983475927075,0.0630323843280323,0.052488917714449,0.056345566982958,26.0,m,white,happy,2
15.476.055.666,12.598.014.579,10.958.279.655,086_03.jpg,86,#9b7e6e,63,78,70,57,85,100,100,81,96,100,100,100,100,96,100,100,100,60,4,100,100,98,95,100,100,100,99,100,2.846.597.397.923.210,58.488.140.016.503.400,5.566.462.169.477.530,4.953.374.855.877.720,31.043.895.823.773,0.6461826419382932,0.5272471657034207,0.4487200475458887,0.0600619971185502,0.0507948498605318,0.0453105765204359,25.0,f,latino hispanic,sad,2
17.017.207.399,13.811.569.848,12.115.339.947,086_04.jpg,86,#aa8a79,25,93,67,79,96,100,100,83,99,100,100,100,100,96,99,100,98,59,4,100,100,99,97,49,100,100,95,100,262.824.404.763.206,6.280.949.069.874.370,56.265.592.819.364.100,4.772.463.723.744.550,2.531.803.834.209.170,0.6889191874370354,0.5742077100146414,0.4910421723088311,0.0552632691193784,0.0555201484958224,0.0515401284481194,25.0,m,latino hispanic,fear,2
18.096.657.497,14.842.938.871,13.056.321.056,086_09.jpg,86,#b59483,17,93,76,90,100,100,100,85,99,100,100,100,100,96,99,100,97,58,3,100,100,100,94,43,98,100,34,100,2.634.023.863.472.540,6.589.365.705.764.590,5.667.662.802.377.610,31.121.098.785.205.600,1.391.209.405.614.360,0.7218196425207744,0.6052475904258143,0.5153112893072379,0.0180954694618387,0.0400776875818401,0.0322516496852853,25.0,m,white,happy,2
17.295.901.437,14.408.998.951,12.671.029.421,086_07.jpg,86,#ad907f,47,86,58,87,99,100,100,85,99,100,100,100,100,96,98,100,98,58,3,100,100,100,95,65,98,99,28,100,2.849.422.858.858.290,6.603.686.490.839.620,588.463.014.254.406,2.908.060.330.351.360,815.731.954.499.851,0.7135887270233031,0.5989808471667812,0.5128613531653796,0.0311083468560572,0.0339355324037517,0.0256526013261349,28.0,f,latino hispanic,happy,2
15.861.849.178,12.980.798.648,11.354.541.545,086_02.jpg,86,#9f8272,44,89,0,71,95,100,100,83,96,100,100,100,100,96,97,100,98,60,3,100,100,100,99,70,100,100,95,100,27.921.003.427.659,63.394.406.767.720.400,5.825.429.223.518.240,2.268.444.063.633.820,10.062.861.631.296.100,0.7115671929901233,0.581129932028905,0.4945234833891371,0.032830874724735,0.0215014944585385,0.0132270890404908,27.0,f,asian,sad,2
15.694.092.019,12.168.140.193,10.518.828.394,017_08.jpg,17,#9d7a69,85,90,78,53,86,100,100,82,99,100,100,100,100,96,100,100,100,49,4,100,100,98,93,100,100,100,95,100,28.926.863.242.474.900,5.870.337.089.775.810,4.985.545.524.977.310,3.313.705.929.824.160,5.183.197.482.537.690,0.6731058933617611,0.5136309685068742,0.4410124691083623,0.0591592909614241,0.0321422169774204,0.0268063983618348,25.0,m,middle eastern,neutral,3
15.638.170.499,12.224.933.587,10.624.155.419,017_03.jpg,17,#9c7a6a,89,89,83,51,87,100,100,82,100,100,100,100,100,96,100,100,100,50,4,100,100,94,98,100,100,100,97,100,287.477.939.223.856,5.801.026.274.285.040,48.054.640.468.326.100,27.981.216.602.369.800,5.013.907.751.336.870,0.6583376261093377,0.5063848151818117,0.4290569270335116,0.0587346929214725,0.0328405631044322,0.0233772361759669,25.0,m,middle eastern,neutral,3
17.459.349.011,14.314.768.409,13.469.771.989,069_03.jpg,69,#af8f87,60,83,94,88,97,100,100,84,99,100,100,100,100,96,100,100,100,48,5,100,100,93,97,100,100,100,98,100,27.903.466.794.347.600,6.651.910.172.142.830,4.167.467.457.474.130,6.134.528.761.470.070,2.140.931.083.031.800,0.7284499991664348,0.6083501641257404,0.5677747865159303,0.0608373759491782,0.064246207913433,0.0627423908197376,24.0,m,white,neutral,1
